,x1,x2,class
81,0.530508948,0.314442388,1
82,0.578099154,0.714021337,1
83,0.515528903,0.49383032,1
84,0.734042598,0.339612898,1
85,0.562436017,0.990214452,1
86,0.738305975,0.501535229,1
87,0.406327044,0.990762878,1
88,0.38416859,0.420953857,1
89,0.626234222,0.94725697,1
90,0.958007945,0.890527352,1
91,0.322233259,0.853618488,1
92,0.572043147,0.576711964,1
93,0.538402518,0.418389161,1
94,0.904536283,0.532086592,1
95,0.845641345,0.370253391,1
96,0.897756826,0.762422062,1
97,0.520948362,0.573916067,1
98,0.919187616,0.507784783,1
99,0.721026672,0.321339233,1
100,0.930502908,0.924885815,1
101,0.578256301,0.9001269,1
102,0.324412951,0.852016727,1
103,0.685227388,0.457307994,1
104,0.646779052,0.470421939,1
105,0.57662743,0.783471136,1
106,0.319109206,0.54398091,1
107,0.428741932,0.570222553,1
108,0.734580571,0.327600445,1
109,0.56223637,0.654742776,1
110,0.731680043,0.506589752,1
111,0.354076472,0.304045914,1
112,0.510811748,0.342010385,1
113,0.813383574,0.548479087,1
114,0.74189566,0.466985644,1
115,0.476134452,0.965184188,1
116,0.464190435,0.756033928,1
117,0.531610673,0.933005634,1
118,0.654400826,0.348754854,1
119,0.768217177,0.565071205,1
120,0.647261531,0.626858441,1
121,0.62938331,0.62475294,1
122,0.623331459,0.846952119,1
123,0.835440823,0.904018107,1
124,0.734943957,0.931549999,1
125,0.981768371,0.746255708,1
126,0.977923256,0.507122786,1
127,0.709981245,0.443974904,1
128,0.975938588,0.920924276,1
129,0.582253972,0.89850856,1
130,0.569585569,0.867685279,1
131,0.686374861,0.835996829,1
132,0.691863891,0.597569749,1
133,0.573451531,0.725797505,1
134,0.890143109,0.49731234,1
135,0.449770566,0.777108761,1
136,0.634893893,0.589794236,1
137,0.901954268,0.55893425,1
138,0.606626578,0.329937209,1
139,0.849564527,0.363779739,1
140,0.534398989,0.587515728,1
141,0.618821094,0.53748052,1
142,0.85197964,0.927635251,1
143,0.821063455,0.356586087,1
144,0.528286023,0.88817552,1
145,0.480249513,0.359948985,1
146,0.639213472,0.703617538,1
147,0.723316819,0.39155884,1
148,0.357952547,0.637660246,1
149,0.89878539,0.547581559,1
150,0.71611643,0.545448779,1
151,0.757192558,0.939132162,1
152,0.925384389,0.481582073,1
153,0.749834331,0.485702255,1
154,0.54095298,0.775090934,1
155,0.87647677,0.643224708,1
156,0.671053822,0.93795439,1
157,0.392600359,0.397209471,1
158,0.67885591,0.856717192,1
159,0.398103678,0.519512524,1
160,0.412940367,0.143121598,0
161,0.245394122,0.321288374,0
162,0.126374546,0.438705852,0
163,0.221467034,0.257793002,0
164,0.396460363,0.34566831,0
165,0.069794367,0.28632491,0
166,0.355136101,0.477764342,0
167,0.386633122,0.41243872,0
168,0.105083684,0.404924685,0
169,0.321441691,0.207482881,0
170,0.041557881,0.249056368,0
171,0.345982628,0.420947372,0
172,0.111441573,0.130702428,0
173,0.433970244,0.272243688,0
174,0.473115454,0.312385421,0
175,0.248531018,0.277375504,0
176,0.472109668,0.326961693,0
177,0.152859524,0.387492994,0
178,0.470321002,0.216060655,0
179,0.343459775,0.199435055,0
180,0.488934833,0.459591332,0
181,0.222906154,0.072982356,0
182,0.063532305,0.366487447,0
183,0.270754752,0.091261938,0
184,0.133697491,0.041150596,0
185,0.022119503,0.277258906,0
186,0.166846368,0.454935222,0
187,0.263642791,0.029447879,0
188,0.369214886,0.411047269,0
189,0.46995512,0.086931084,0
190,0.049791424,0.160772673,0
191,0.214461711,0.11822657,0
192,0.258047553,0.072271667,0
193,0.015111593,0.211747321,0
194,0.299757197,0.159490414,0
195,0.115072361,0.009563992,0
196,0.485201031,0.182624796,0
197,0.474144081,0.215104285,0
198,0.062674705,0.274209752,0
199,0.327146801,0.443763626,0
